SalesPersonID,GeoID,ProductID,Date,Sales,Quantity,Revenue,SalesPersonName,Brand,Location,Country,Region,ProductName,Category,Size,Price
SP05,G1,P13,2021-01-21 00:00:00,644,483,30,Gigi Bohling,Delish,Hyderabad,India,APAC,85% Dark Bars,Bars,SMALL,0.64
SP07,G5,P21,2021-01-21 00:00:00,2191,65,110,Kaine Padly,Delish,Hyderabad,Australia,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP16,G4,P21,2021-01-21 00:00:00,427,267,26,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP14,G3,P20,2021-01-21 00:00:00,5537,346,426,Dotty Strutley,Delish,Wellington,Canada,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP18,G5,P08,2021-01-21 00:00:00,742,264,31,Madelene Upcott,Jucies,Wellington,Australia,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP23,G3,P13,2021-01-21 00:00:00,4200,457,248,Van Tuxwell,Yummies,Seattle,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP08,G6,P15,2021-01-21 00:00:00,5299,203,442,Ches Bonnell,,Hyderabad,UK,Europe,Baker\'s Choco Chips,Bars,SMALL,3.4
SP08,G2,P17,2021-01-21 00:00:00,3829,286,160,Ches Bonnell,,Hyderabad,USA,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP20,G4,P18,2021-01-21 00:00:00,5747,70,192,Oby Sorrel,Jucies,Seattle,New Zealand,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP06,G4,P13,2021-01-21 00:00:00,2345,199,147,Curtice Advani,Delish,Hyderabad,New Zealand,APAC,85% Dark Bars,Bars,SMALL,0.64
SP12,G4,P09,2021-01-22 00:00:00,4312,181,616,Karlen McCaffrey,Yummies,Wellington,New Zealand,APAC,Orange Choco,Bars,LARGE,7.14
SP25,G4,P13,2021-01-22 00:00:00,1358,68,68,Camilla Castle,Delish,Seattle,New Zealand,APAC,85% Dark Bars,Bars,SMALL,0.64
SP01,G2,P09,2021-01-22 00:00:00,13146,85,1644,Barr Faughny,Yummies,Hyderabad,USA,Americas,Orange Choco,Bars,LARGE,7.14
SP05,G5,P14,2021-01-22 00:00:00,12047,295,927,Gigi Bohling,Delish,Hyderabad,Australia,APAC,White Choc,Other,SMALL,0.16
SP08,G3,P20,2021-01-22 00:00:00,5971,44,460,Ches Bonnell,,Hyderabad,Canada,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP16,G4,P02,2021-01-22 00:00:00,3038,280,254,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,50% Dark Bites,Bites,LARGE,2.57
SP20,G6,P16,2021-01-22 00:00:00,8022,167,268,Oby Sorrel,Jucies,Seattle,UK,Europe,Organic Choco Syrup,Other,SMALL,1.47
SP16,G3,P15,2021-01-22 00:00:00,2226,1,248,Marney O\'Breen,Jucies,Wellington,Canada,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP10,G3,P17,2021-01-22 00:00:00,2366,470,79,Brien Boise,Jucies,Wellington,Canada,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP24,G5,P02,2021-01-22 00:00:00,8386,194,599,Roddy Speechley,Delish,Seattle,Australia,APAC,50% Dark Bites,Bites,LARGE,2.57
SP03,G3,P16,2021-01-22 00:00:00,13230,261,576,Gunar Cockshoot,Yummies,Hyderabad,Canada,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP17,G6,P03,2021-01-22 00:00:00,1771,151,111,Rafaelita Blaksland,,Wellington,UK,Europe,Almond Choco,Bars,LARGE,9.6
SP13,G6,P04,2021-01-22 00:00:00,3416,458,228,Jan Morforth,Delish,Wellington,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP17,G6,P13,2021-01-22 00:00:00,15197,11,634,Rafaelita Blaksland,,Wellington,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP08,G4,P15,2021-01-22 00:00:00,5971,59,498,Ches Bonnell,,Hyderabad,New Zealand,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP02,G6,P09,2021-01-22 00:00:00,13335,227,1667,Dennison Crosswaite,Yummies,Hyderabad,UK,Europe,Orange Choco,Bars,LARGE,7.14
SP23,G3,P21,2021-01-22 00:00:00,4613,54,210,Van Tuxwell,Yummies,Seattle,Canada,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP12,G1,P12,2021-01-22 00:00:00,10430,110,580,Karlen McCaffrey,Yummies,Wellington,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP20,G2,P03,2021-01-22 00:00:00,168,94,10,Oby Sorrel,Jucies,Seattle,USA,Americas,Almond Choco,Bars,LARGE,9.6
SP25,G6,P08,2021-01-22 00:00:00,4606,256,192,Camilla Castle,Delish,Seattle,UK,Europe,99% Dark & Pure,Bars,LARGE,2.47
SP11,G6,P14,2021-01-22 00:00:00,1491,193,136,Husein Augar,Yummies,Wellington,UK,Europe,White Choc,Other,SMALL,0.16
SP02,G1,P08,2021-01-25 00:00:00,12194,302,509,Dennison Crosswaite,Yummies,Hyderabad,India,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP12,G6,P04,2021-01-25 00:00:00,10122,206,533,Karlen McCaffrey,Yummies,Wellington,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP09,G5,P08,2021-01-25 00:00:00,1841,164,88,Andria Kimpton,Jucies,Hyderabad,Australia,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP16,G6,P09,2021-01-25 00:00:00,6958,337,580,Marney O\'Breen,Jucies,Wellington,UK,Europe,Orange Choco,Bars,LARGE,7.14
SP07,G1,P08,2021-01-25 00:00:00,749,323,35,Kaine Padly,Delish,Hyderabad,India,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP16,G6,P04,2021-01-25 00:00:00,3507,48,195,Marney O\'Breen,Jucies,Wellington,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP17,G4,P15,2021-01-25 00:00:00,7294,122,562,Rafaelita Blaksland,,Wellington,New Zealand,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP10,G1,P12,2021-01-25 00:00:00,5040,219,420,Brien Boise,Jucies,Wellington,India,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP10,G1,P16,2021-01-25 00:00:00,3913,257,157,Brien Boise,Jucies,Wellington,India,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP09,G2,P02,2021-01-25 00:00:00,3598,101,300,Andria Kimpton,Jucies,Hyderabad,USA,Americas,50% Dark Bites,Bites,LARGE,2.57
SP19,G2,P10,2021-01-25 00:00:00,8911,302,319,Beverie Moffet,Jucies,Seattle,USA,Americas,Spicy Special Slims,Bites,LARGE,5.79
SP08,G4,P22,2021-01-25 00:00:00,42,35,2,Ches Bonnell,,Hyderabad,New Zealand,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP13,G1,P21,2021-01-25 00:00:00,2282,222,109,Jan Morforth,Delish,Wellington,India,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP23,G3,P08,2021-01-25 00:00:00,12964,242,541,Van Tuxwell,Yummies,Seattle,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP09,G3,P20,2021-01-25 00:00:00,5775,219,361,Andria Kimpton,Jucies,Hyderabad,Canada,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP16,G4,P10,2021-01-25 00:00:00,10787,100,400,Marney O\'Breen,Jucies,Wellington,New Zealand,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP20,G5,P21,2021-01-25 00:00:00,6342,115,374,Oby Sorrel,Jucies,Seattle,Australia,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP14,G1,P22,2021-01-25 00:00:00,11564,46,463,Dotty Strutley,Delish,Wellington,India,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP03,G2,P04,2021-01-25 00:00:00,2793,37,156,Gunar Cockshoot,Yummies,Hyderabad,USA,Americas,Raspberry Choco,Bars,LARGE,4.09
SP18,G3,P19,2021-01-25 00:00:00,1603,81,134,Madelene Upcott,Jucies,Wellington,Canada,Americas,70% Dark Bites,Bites,SMALL,4.97
SP06,G5,P03,2021-01-25 00:00:00,3052,357,180,Curtice Advani,Delish,Hyderabad,Australia,APAC,Almond Choco,Bars,LARGE,9.6
SP12,G3,P21,2021-01-25 00:00:00,1659,82,83,Karlen McCaffrey,Yummies,Wellington,Canada,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP01,G4,P05,2021-01-25 00:00:00,3143,82,210,Barr Faughny,Yummies,Hyderabad,New Zealand,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP02,G2,P21,2021-01-25 00:00:00,12782,212,609,Dennison Crosswaite,Yummies,Hyderabad,USA,Americas,Choco Coated Almonds,Bites,SMALL,6.17
SP21,G4,P19,2021-01-25 00:00:00,343,313,32,Mallorie Waber,,Seattle,New Zealand,APAC,70% Dark Bites,Bites,SMALL,4.97
SP10,G4,P14,2021-01-25 00:00:00,1785,216,138,Brien Boise,Jucies,Wellington,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP10,G3,P09,2021-01-25 00:00:00,4914,46,615,Brien Boise,Jucies,Wellington,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP18,G6,P14,2021-01-26 00:00:00,1869,242,208,Madelene Upcott,Jucies,Wellington,UK,Europe,White Choc,Other,SMALL,0.16
SP04,G1,P10,2021-01-26 00:00:00,8512,173,387,Wilone O\'Kielt,Delish,Hyderabad,India,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP23,G6,P09,2021-01-26 00:00:00,9296,1,716,Van Tuxwell,Yummies,Seattle,UK,Europe,Orange Choco,Bars,LARGE,7.14
SP20,G5,P07,2021-01-26 00:00:00,6034,229,263,Oby Sorrel,Jucies,Seattle,Australia,APAC,Drinking Coco,Other,LARGE,1.62
SP22,G1,P11,2021-01-26 00:00:00,9471,166,365,Jehu Rudeforth,,Seattle,India,APAC,After Nines,Bites,LARGE,4.43
SP15,G1,P22,2021-01-26 00:00:00,3815,146,166,Kelci Walkden,Yummies,Wellington,India,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP01,G4,P06,2021-01-26 00:00:00,9485,140,527,Barr Faughny,Yummies,Hyderabad,New Zealand,APAC,Eclairs,Bites,LARGE,2.24
SP16,G2,P16,2021-01-26 00:00:00,3549,78,132,Marney O\'Breen,Jucies,Wellington,USA,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP04,G6,P09,2021-01-26 00:00:00,1512,61,117,Wilone O\'Kielt,Delish,Hyderabad,UK,Europe,Orange Choco,Bars,LARGE,7.14
SP13,G3,P16,2021-01-26 00:00:00,2296,113,96,Jan Morforth,Delish,Wellington,Canada,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP11,G1,P01,2021-01-27 00:00:00,17402,43,697,Husein Augar,Yummies,Wellington,India,APAC,Milk Bars,Bars,LARGE,1.52
SP15,G6,P12,2021-01-27 00:00:00,11816,160,844,Kelci Walkden,Yummies,Wellington,UK,Europe,Fruit & Nut Bars,Bars,LARGE,1.58
SP17,G4,P16,2021-01-27 00:00:00,10612,232,425,Rafaelita Blaksland,,Wellington,New Zealand,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP01,G2,P01,2021-01-27 00:00:00,5558,263,192,Barr Faughny,Yummies,Hyderabad,USA,Americas,Milk Bars,Bars,LARGE,1.52
SP21,G6,P04,2021-01-27 00:00:00,14056,148,781,Mallorie Waber,,Seattle,UK,Europe,Raspberry Choco,Bars,LARGE,4.09
SP09,G2,P16,2021-01-27 00:00:00,5131,171,166,Andria Kimpton,Jucies,Hyderabad,USA,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP16,G2,P08,2021-01-27 00:00:00,1477,352,87,Marney O\'Breen,Jucies,Wellington,USA,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP06,G5,P04,2021-01-27 00:00:00,7686,72,549,Curtice Advani,Delish,Hyderabad,Australia,APAC,Raspberry Choco,Bars,LARGE,4.09
SP23,G6,P13,2021-01-27 00:00:00,8722,35,460,Van Tuxwell,Yummies,Seattle,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP08,G6,P16,2021-01-27 00:00:00,6370,35,206,Ches Bonnell,,Hyderabad,UK,Europe,Organic Choco Syrup,Other,SMALL,1.47
SP03,G6,P13,2021-01-27 00:00:00,4074,208,240,Gunar Cockshoot,Yummies,Hyderabad,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP24,G4,P11,2021-01-27 00:00:00,1309,97,51,Roddy Speechley,Delish,Seattle,New Zealand,APAC,After Nines,Bites,LARGE,4.43
SP07,G5,P20,2021-01-27 00:00:00,4991,137,357,Kaine Padly,Delish,Hyderabad,Australia,APAC,Smooth Sliky Salty,Bars,SMALL,2.97
SP04,G3,P22,2021-01-27 00:00:00,6965,91,367,Wilone O\'Kielt,Delish,Hyderabad,Canada,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP15,G5,P18,2021-01-27 00:00:00,10199,497,408,Kelci Walkden,Yummies,Wellington,Australia,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP12,G4,P21,2021-01-27 00:00:00,7392,9,390,Karlen McCaffrey,Yummies,Wellington,New Zealand,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP01,G4,P12,2021-01-27 00:00:00,5880,71,392,Barr Faughny,Yummies,Hyderabad,New Zealand,APAC,Fruit & Nut Bars,Bars,LARGE,1.58
SP04,G2,P11,2021-01-27 00:00:00,5950,25,238,Wilone O\'Kielt,Delish,Hyderabad,USA,Americas,After Nines,Bites,LARGE,4.43
SP14,G2,P16,2021-01-27 00:00:00,10395,57,336,Dotty Strutley,Delish,Wellington,USA,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP22,G1,P07,2021-01-27 00:00:00,6174,33,247,Jehu Rudeforth,,Seattle,India,APAC,Drinking Coco,Other,LARGE,1.62
SP04,G4,P19,2021-01-27 00:00:00,15239,170,1524,Wilone O\'Kielt,Delish,Hyderabad,New Zealand,APAC,70% Dark Bites,Bites,SMALL,4.97
SP21,G3,P09,2021-01-27 00:00:00,2219,145,247,Mallorie Waber,,Seattle,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP17,G4,P19,2021-01-27 00:00:00,3150,70,243,Rafaelita Blaksland,,Wellington,New Zealand,APAC,70% Dark Bites,Bites,SMALL,4.97
SP17,G6,P15,2021-01-27 00:00:00,2968,216,212,Rafaelita Blaksland,,Wellington,UK,Europe,Baker\'s Choco Chips,Bars,SMALL,3.4
SP02,G3,P05,2021-01-27 00:00:00,3241,199,163,Dennison Crosswaite,Yummies,Hyderabad,Canada,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP15,G3,P07,2021-01-27 00:00:00,3605,120,151,Kelci Walkden,Yummies,Wellington,Canada,Americas,Drinking Coco,Other,LARGE,1.62
SP20,G3,P08,2021-01-28 00:00:00,3640,169,174,Oby Sorrel,Jucies,Seattle,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP11,G3,P08,2021-01-28 00:00:00,1309,294,77,Husein Augar,Yummies,Wellington,Canada,Americas,99% Dark & Pure,Bars,LARGE,2.47
SP13,G1,P06,2021-01-28 00:00:00,10346,131,739,Jan Morforth,Delish,Wellington,India,APAC,Eclairs,Bites,LARGE,2.24
SP15,G3,P04,2021-01-28 00:00:00,1071,359,54,Kelci Walkden,Yummies,Wellington,Canada,Americas,Raspberry Choco,Bars,LARGE,4.09
SP11,G6,P19,2021-01-28 00:00:00,6328,119,791,Husein Augar,Yummies,Wellington,UK,Europe,70% Dark Bites,Bites,SMALL,4.97
SP07,G3,P11,2021-01-28 00:00:00,1820,143,68,Kaine Padly,Delish,Hyderabad,Canada,Americas,After Nines,Bites,LARGE,4.43
SP09,G1,P21,2021-01-28 00:00:00,3437,179,157,Andria Kimpton,Jucies,Hyderabad,India,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP17,G6,P14,2021-01-28 00:00:00,4550,214,455,Rafaelita Blaksland,,Wellington,UK,Europe,White Choc,Other,SMALL,0.16
SP01,G3,P07,2021-01-28 00:00:00,2968,259,110,Barr Faughny,Yummies,Hyderabad,Canada,Americas,Drinking Coco,Other,LARGE,1.62
SP14,G2,P06,2021-01-28 00:00:00,12565,4,898,Dotty Strutley,Delish,Wellington,USA,Americas,Eclairs,Bites,LARGE,2.24
SP17,G3,P01,2021-01-28 00:00:00,8246,294,318,Rafaelita Blaksland,,Wellington,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP09,G1,P05,2021-01-28 00:00:00,1190,137,70,Andria Kimpton,Jucies,Hyderabad,India,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP24,G4,P06,2021-01-28 00:00:00,3283,146,183,Roddy Speechley,Delish,Seattle,New Zealand,APAC,Eclairs,Bites,LARGE,2.24
SP08,G5,P18,2021-01-28 00:00:00,3087,300,115,Ches Bonnell,,Hyderabad,Australia,APAC,Manuka Honey Choco,Other,SMALL,4.75
SP20,G1,P21,2021-01-28 00:00:00,6531,244,297,Oby Sorrel,Jucies,Seattle,India,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP16,G2,P14,2021-01-28 00:00:00,4228,55,249,Marney O\'Breen,Jucies,Wellington,USA,Americas,White Choc,Other,SMALL,0.16
SP24,G2,P17,2021-01-28 00:00:00,10094,118,389,Roddy Speechley,Delish,Seattle,USA,Americas,Caramel Stuffed Bars,Bars,SMALL,0.54
SP21,G4,P01,2021-01-28 00:00:00,182,46,6,Mallorie Waber,,Seattle,New Zealand,APAC,Milk Bars,Bars,LARGE,1.52
SP22,G4,P14,2021-01-28 00:00:00,616,151,37,Jehu Rudeforth,,Seattle,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP24,G2,P20,2021-01-29 00:00:00,12131,121,809,Roddy Speechley,Delish,Seattle,USA,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP07,G2,P07,2021-01-29 00:00:00,2394,323,93,Kaine Padly,Delish,Hyderabad,USA,Americas,Drinking Coco,Other,LARGE,1.62
SP12,G1,P14,2021-01-29 00:00:00,14287,89,841,Karlen McCaffrey,Yummies,Wellington,India,APAC,White Choc,Other,SMALL,0.16
SP11,G4,P03,2021-01-29 00:00:00,10941,185,730,Husein Augar,Yummies,Wellington,New Zealand,APAC,Almond Choco,Bars,LARGE,9.6
SP24,G6,P07,2021-01-29 00:00:00,7777,345,260,Roddy Speechley,Delish,Seattle,UK,Europe,Drinking Coco,Other,LARGE,1.62
SP06,G3,P09,2021-01-29 00:00:00,9436,7,858,Curtice Advani,Delish,Hyderabad,Canada,Americas,Orange Choco,Bars,LARGE,7.14
SP07,G3,P12,2021-01-29 00:00:00,1267,104,116,Kaine Padly,Delish,Hyderabad,Canada,Americas,Fruit & Nut Bars,Bars,LARGE,1.58
SP07,G2,P11,2021-01-29 00:00:00,8806,32,327,Kaine Padly,Delish,Hyderabad,USA,Americas,After Nines,Bites,LARGE,4.43
SP06,G6,P21,2021-01-29 00:00:00,3640,403,243,Curtice Advani,Delish,Hyderabad,UK,Europe,Choco Coated Almonds,Bites,SMALL,6.17
SP07,G6,P17,2021-01-29 00:00:00,4900,239,182,Kaine Padly,Delish,Hyderabad,UK,Europe,Caramel Stuffed Bars,Bars,SMALL,0.54
SP18,G5,P14,2021-01-29 00:00:00,5558,219,348,Madelene Upcott,Jucies,Wellington,Australia,APAC,White Choc,Other,SMALL,0.16
SP25,G4,P03,2021-01-29 00:00:00,9142,1,436,Camilla Castle,Delish,Seattle,New Zealand,APAC,Almond Choco,Bars,LARGE,9.6
SP02,G6,P05,2021-01-29 00:00:00,3514,143,235,Dennison Crosswaite,Yummies,Hyderabad,UK,Europe,Mint Chip Choco,Bars,LARGE,1.54
SP19,G3,P02,2021-01-29 00:00:00,140,91,10,Beverie Moffet,Jucies,Seattle,Canada,Americas,50% Dark Bites,Bites,LARGE,2.57
SP15,G6,P10,2021-02-01 00:00:00,11844,211,439,Kelci Walkden,Yummies,Wellington,UK,Europe,Spicy Special Slims,Bites,LARGE,5.79
SP03,G4,P01,2021-02-01 00:00:00,6517,54,233,Gunar Cockshoot,Yummies,Hyderabad,New Zealand,APAC,Milk Bars,Bars,LARGE,1.52
SP07,G1,P01,2021-02-01 00:00:00,8715,24,282,Kaine Padly,Delish,Hyderabad,India,APAC,Milk Bars,Bars,LARGE,1.52
SP05,G1,P16,2021-02-01 00:00:00,4851,455,180,Gigi Bohling,Delish,Hyderabad,India,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP01,G2,P16,2021-02-01 00:00:00,10983,185,379,Barr Faughny,Yummies,Hyderabad,USA,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP21,G5,P15,2021-02-01 00:00:00,3290,75,329,Mallorie Waber,,Seattle,Australia,APAC,Baker\'s Choco Chips,Bars,SMALL,3.4
SP11,G5,P16,2021-02-01 00:00:00,6545,86,212,Husein Augar,Yummies,Wellington,Australia,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP03,G3,P19,2021-02-01 00:00:00,441,7,45,Gunar Cockshoot,Yummies,Hyderabad,Canada,Americas,70% Dark Bites,Bites,SMALL,4.97
SP14,G1,P21,2021-02-01 00:00:00,9849,75,580,Dotty Strutley,Delish,Wellington,India,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP09,G4,P14,2021-02-01 00:00:00,3073,9,308,Andria Kimpton,Jucies,Hyderabad,New Zealand,APAC,White Choc,Other,SMALL,0.16
SP17,G2,P16,2021-02-01 00:00:00,4452,75,149,Rafaelita Blaksland,,Wellington,USA,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP12,G3,P13,2021-02-01 00:00:00,10220,105,538,Karlen McCaffrey,Yummies,Wellington,Canada,Americas,85% Dark Bars,Bars,SMALL,0.64
SP09,G6,P19,2021-02-01 00:00:00,3150,11,210,Andria Kimpton,Jucies,Hyderabad,UK,Europe,70% Dark Bites,Bites,SMALL,4.97
SP07,G2,P20,2021-02-01 00:00:00,6083,43,381,Kaine Padly,Delish,Hyderabad,USA,Americas,Smooth Sliky Salty,Bars,SMALL,2.97
SP08,G6,P12,2021-02-01 00:00:00,14063,140,1407,Ches Bonnell,,Hyderabad,UK,Europe,Fruit & Nut Bars,Bars,LARGE,1.58
SP07,G6,P19,2021-02-01 00:00:00,4578,256,306,Kaine Padly,Delish,Hyderabad,UK,Europe,70% Dark Bites,Bites,SMALL,4.97
SP19,G1,P14,2021-02-01 00:00:00,6454,21,461,Beverie Moffet,Jucies,Seattle,India,APAC,White Choc,Other,SMALL,0.16
SP15,G2,P18,2021-02-02 00:00:00,6650,166,256,Kelci Walkden,Yummies,Wellington,USA,Americas,Manuka Honey Choco,Other,SMALL,4.75
SP01,G1,P22,2021-02-02 00:00:00,2436,203,94,Barr Faughny,Yummies,Hyderabad,India,APAC,Peanut Butter Cubes,Bites,SMALL,3.57
SP21,G4,P21,2021-02-02 00:00:00,6944,33,331,Mallorie Waber,,Seattle,New Zealand,APAC,Choco Coated Almonds,Bites,SMALL,6.17
SP05,G1,P11,2021-02-02 00:00:00,19817,126,684,Gigi Bohling,Delish,Hyderabad,India,APAC,After Nines,Bites,LARGE,4.43
SP01,G1,P02,2021-02-02 00:00:00,3521,50,235,Barr Faughny,Yummies,Hyderabad,India,APAC,50% Dark Bites,Bites,LARGE,2.57
SP12,G2,P11,2021-02-02 00:00:00,10458,546,327,Karlen McCaffrey,Yummies,Wellington,USA,Americas,After Nines,Bites,LARGE,4.43
SP24,G4,P08,2021-02-02 00:00:00,1302,401,57,Roddy Speechley,Delish,Seattle,New Zealand,APAC,99% Dark & Pure,Bars,LARGE,2.47
SP10,G5,P11,2021-02-02 00:00:00,7952,221,249,Brien Boise,Jucies,Wellington,Australia,APAC,After Nines,Bites,LARGE,4.43
SP13,G5,P06,2021-02-02 00:00:00,4753,133,265,Jan Morforth,Delish,Wellington,Australia,APAC,Eclairs,Bites,LARGE,2.24
SP11,G1,P13,2021-02-02 00:00:00,11452,81,546,Husein Augar,Yummies,Wellington,India,APAC,85% Dark Bars,Bars,SMALL,0.64
SP03,G1,P10,2021-02-02 00:00:00,9345,124,390,Gunar Cockshoot,Yummies,Hyderabad,India,APAC,Spicy Special Slims,Bites,LARGE,5.79
SP16,G1,P05,2021-02-02 00:00:00,7490,172,357,Marney O\'Breen,Jucies,Wellington,India,APAC,Mint Chip Choco,Bars,LARGE,1.54
SP25,G1,P16,2021-02-02 00:00:00,1519,127,57,Camilla Castle,Delish,Seattle,India,APAC,Organic Choco Syrup,Other,SMALL,1.47
SP09,G6,P20,2021-02-02 00:00:00,3087,135,155,Andria Kimpton,Jucies,Hyderabad,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP06,G6,P20,2021-02-02 00:00:00,2352,178,168,Curtice Advani,Delish,Hyderabad,UK,Europe,Smooth Sliky Salty,Bars,SMALL,2.97
SP17,G3,P15,2021-02-02 00:00:00,11578,76,891,Rafaelita Blaksland,,Wellington,Canada,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP11,G2,P22,2021-02-02 00:00:00,462,223,22,Husein Augar,Yummies,Wellington,USA,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP24,G1,P17,2021-02-03 00:00:00,6916,32,315,Roddy Speechley,Delish,Seattle,India,APAC,Caramel Stuffed Bars,Bars,SMALL,0.54
SP11,G1,P09,2021-02-03 00:00:00,3248,101,542,Husein Augar,Yummies,Wellington,India,APAC,Orange Choco,Bars,LARGE,7.14
SP25,G3,P01,2021-02-03 00:00:00,6475,431,240,Camilla Castle,Delish,Seattle,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP23,G6,P22,2021-02-03 00:00:00,9009,129,501,Van Tuxwell,Yummies,Seattle,UK,Europe,Peanut Butter Cubes,Bites,SMALL,3.57
SP17,G3,P14,2021-02-03 00:00:00,2835,20,189,Rafaelita Blaksland,,Wellington,Canada,Americas,White Choc,Other,SMALL,0.16
SP14,G1,P01,2021-02-03 00:00:00,7644,77,294,Dotty Strutley,Delish,Wellington,India,APAC,Milk Bars,Bars,LARGE,1.52
SP19,G6,P19,2021-02-03 00:00:00,3360,48,240,Beverie Moffet,Jucies,Seattle,UK,Europe,70% Dark Bites,Bites,SMALL,4.97
SP19,G2,P05,2021-02-03 00:00:00,1379,246,99,Beverie Moffet,Jucies,Seattle,USA,Americas,Mint Chip Choco,Bars,LARGE,1.54
SP22,G2,P16,2021-02-03 00:00:00,9534,229,382,Jehu Rudeforth,,Seattle,USA,Americas,Organic Choco Syrup,Other,SMALL,1.47
SP17,G2,P22,2021-02-03 00:00:00,14448,28,657,Rafaelita Blaksland,,Wellington,USA,Americas,Peanut Butter Cubes,Bites,SMALL,3.57
SP24,G2,P15,2021-02-03 00:00:00,3829,432,240,Roddy Speechley,Delish,Seattle,USA,Americas,Baker\'s Choco Chips,Bars,SMALL,3.4
SP03,G4,P09,2021-02-04 00:00:00,9086,206,758,Gunar Cockshoot,Yummies,Hyderabad,New Zealand,APAC,Orange Choco,Bars,LARGE,7.14
SP15,G3,P01,2021-02-04 00:00:00,5803,299,194,Kelci Walkden,Yummies,Wellington,Canada,Americas,Milk Bars,Bars,LARGE,1.52
SP25,G6,P18,2021-02-04 00:00:00,182,36,7,Camilla Castle,Delish,Seattle,UK,Europe,Manuka Honey Choco,Other,SMALL,4.75
SP18,G6,P13,2021-02-04 00:00:00,9863,21,520,Madelene Upcott,Jucies,Wellington,UK,Europe,85% Dark Bars,Bars,SMALL,0.64
SP06,G4,P09,2021-02-04 00:00:00,4046,80,289,Curtice Advani,Delish,Hyderabad,New Zealand,APAC,Orange Choco,Bars,LARGE,7.14
